event_id,user_id,amount,status,event_dt
1907,1082,81.42,COMPLETE,2024-02-27
1908,1109,224.41,PENDING,2024-05-03
1909,1949,366.32,COMPLETE,2024-06-14
1910,1189,4.74,NEW,2024-01-15
1911,1982,43.97,NEW,2024-06-10
1912,1799,23.94,NEW,2024-07-07
1913,1935,141.04,NEW,2024-06-11
1914,1908,102.22,COMPLETE,2024-03-04
1915,1250,12.77,NEW,2024-01-25
1916,1723,66.07,NEW,2024-01-24
1917,1290,115.66,COMPLETE,2024-01-12
1918,1644,150.96,PENDING,2024-01-18
1919,1200,2.03,NEW,2024-01-15
1920,1796,221.16,NEW,2024-01-27
1921,1325,84.23,NEW,2024-03-12
1922,1510,167.08,COMPLETE,2024-02-29
1923,1408,164.99,COMPLETE,2024-06-22
1924,1606,21.05,COMPLETE,2024-05-24
1925,1789,11.67,COMPLETE,2024-04-02
1926,1961,127.76,PENDING,2024-02-22
1927,1940,17.01,NEW,2024-01-08
1928,1836,189.67,PENDING,2024-03-19
1929,1507,129.53,COMPLETE,2024-01-27
1930,1730,184.41,COMPLETE,2024-06-22
1931,1600,35.53,PENDING,2024-02-19
1932,1071,38.07,PENDING,2024-07-17
1933,1246,111.24,COMPLETE,2024-05-10
1934,1640,3.2,NEW,2024-04-02
1935,1723,129.64,COMPLETE,2024-07-10
1936,1939,180.66,NEW,2024-06-20
1937,1854,53.64,PENDING,2024-06-29
1938,1607,144.77,NEW,2024-01-24
1939,1586,19.19,COMPLETE,2024-02-29
1940,1934,38.9,PENDING,2024-05-01
1941,1565,366.15,PENDING,2024-05-10
1942,1343,429.24,COMPLETE,2024-05-27
1943,1970,71.87,COMPLETE,2024-02-15
1944,1924,272.22,COMPLETE,2024-01-15
1945,1053,73.97,NEW,2024-06-01
1946,1729,34.47,COMPLETE,2024-07-17
1947,1527,31.05,NEW,2024-01-17
1948,1610,265.22,NEW,2024-05-05
1949,1531,18.93,NEW,2024-03-24
1950,1557,86.66,PENDING,2024-01-09
1951,1962,81.09,COMPLETE,2024-06-14
1952,1192,134.56,NEW,2024-06-24
1953,1894,69.16,PENDING,2024-07-06
1954,1057,31.78,COMPLETE,2024-03-03
1955,1436,18.56,COMPLETE,2024-04-26
1956,1110,96.97,COMPLETE,2024-05-09
1957,1128,126.94,NEW,2024-03-28
1958,1848,84.29,COMPLETE,2024-03-12
1959,1705,134.08,NEW,2024-05-18
1960,1924,15.26,COMPLETE,2024-03-04
1961,1851,214.11,PENDING,2024-03-12
1962,1325,87.32,COMPLETE,2024-01-21
1963,1007,13.56,NEW,2024-01-18
1964,1028,61.98,NEW,2024-03-04
1965,1111,186.3,NEW,2024-03-22
1966,1946,227.85,PENDING,2024-04-19
1967,1672,30.74,NEW,2024-04-04
1968,1130,124.22,COMPLETE,2024-06-14
1969,1187,10.53,NEW,2024-02-01
1970,1674,3.41,COMPLETE,2024-01-11
1971,1708,82.19,NEW,2024-02-14
1972,1474,118.69,NEW,2024-02-02
1973,1363,158.86,COMPLETE,2024-04-11
1974,1203,41.58,COMPLETE,2024-06-17
1975,1211,0.65,PENDING,2024-05-15
1976,1620,65.3,NEW,2024-01-11
1977,1275,1.6,COMPLETE,2024-06-27
1978,1072,9.65,PENDING,2024-03-28
1979,1678,39.55,PENDING,2024-02-10
1980,1771,57.48,COMPLETE,2024-05-24
1981,1242,32.78,PENDING,2024-03-16
1982,1786,87.2,NEW,2024-04-30
1983,1101,5.69,COMPLETE,2024-02-15
1984,1986,15.62,COMPLETE,2024-06-08
1985,1684,118.83,NEW,2024-03-20
1986,1170,15.33,PENDING,2024-02-23
1987,1652,102.1,NEW,2024-03-26
1988,1908,5.62,COMPLETE,2024-04-01
1989,1187,52.32,COMPLETE,2024-05-27
1990,1440,19.53,NEW,2024-06-09
1991,1085,11.61,NEW,2024-06-16
1992,1475,83.71,NEW,2024-06-08
1993,1051,263.58,PENDING,2024-04-06
1994,1110,5.63,COMPLETE,2024-01-02
1995,1948,54.74,NEW,2024-02-02
1996,1876,122.94,NEW,2024-06-06
1997,1853,62.12,PENDING,2024-06-09
1998,1042,164.25,NEW,2024-03-17
1999,1210,19.8,PENDING,2024-04-25
2000,1967,320.88,PENDING,2024-06-02
2001,1199,48.64,COMPLETE,2024-05-29
2002,1809,41.79,COMPLETE,2024-04-12
2003,1857,207.63,COMPLETE,2024-07-12
2004,1751,82.98,PENDING,2024-06-14
2005,1626,72.66,COMPLETE,2024-04-12
2006,1025,129.82,COMPLETE,2024-03-30
2007,1918,86.71,NEW,2024-06-22
2008,1298,17.74,NEW,2024-05-01
2009,1076,112.15,NEW,2024-05-22
2010,1923,14.33,PENDING,2024-04-15
2011,1136,163.92,COMPLETE,2024-04-28
2012,1019,457.92,PENDING,2024-06-20
2013,1439,47.38,PENDING,2024-02-18
2014,1210,58.83,PENDING,2024-04-13
2015,1751,4.75,NEW,2024-03-01
2016,1550,1.38,PENDING,2024-07-13
2017,1434,254.36,NEW,2024-05-02
2018,1779,13.77,NEW,2024-05-13
2019,1206,59.02,COMPLETE,2024-01-09
2020,1990,168.93,COMPLETE,2024-01-06
2021,1438,220.11,COMPLETE,2024-03-13
2022,1973,73.27,COMPLETE,2024-04-12
2023,1778,83.25,COMPLETE,2024-06-08
2024,1665,110.77,COMPLETE,2024-02-10
2025,1041,325.4,COMPLETE,2024-04-23
2026,1410,92.3,COMPLETE,2024-01-08
2027,1522,81.98,PENDING,2024-03-12
2028,1805,1.46,PENDING,2024-06-26
2029,1609,8.44,COMPLETE,2024-04-01
2030,1426,86.08,NEW,2024-03-02
2031,1274,275.26,PENDING,2024-03-24
2032,1447,201.51,PENDING,2024-03-02
2033,1901,405.01,NEW,2024-04-20
2034,1941,75.04,COMPLETE,2024-05-06
2035,1883,155.08,NEW,2024-01-07
2036,1741,183.51,PENDING,2024-03-24
2037,1368,104.42,NEW,2024-05-11
2038,1937,41.36,COMPLETE,2024-05-13
2039,1219,63.48,PENDING,2024-02-27
2040,1576,195.13,COMPLETE,2024-01-22
2041,1866,35.46,COMPLETE,2024-06-02
2042,1231,257.36,PENDING,2024-05-06
2043,1327,26.11,NEW,2024-01-03
2044,1442,138.44,NEW,2024-05-06
2045,1051,99.58,COMPLETE,2024-02-10
2046,1885,138.47,COMPLETE,2024-07-06
2047,1942,57.51,NEW,2024-04-15
2048,1375,269.77,NEW,2024-01-14
2049,1262,100.1,NEW,2024-01-12
2050,1266,34.01,COMPLETE,2024-03-27
2051,1358,101.74,NEW,2024-01-12
2052,1316,33.8,NEW,2024-05-20
2053,1323,34.76,PENDING,2024-01-25
2054,1920,51.02,COMPLETE,2024-02-14
2055,1907,191.35,COMPLETE,2024-05-01
2056,1665,69.37,PENDING,2024-05-26
2057,1869,113.6,COMPLETE,2024-02-24
2058,1877,49.75,PENDING,2024-04-09
2059,1651,30.6,COMPLETE,2024-06-21
2060,1938,309.31,NEW,2024-05-15
2061,1562,92.53,COMPLETE,2024-04-28
2062,1628,271.74,PENDING,2024-02-22
2063,1420,22.74,NEW,2024-07-01
2064,1045,15.89,COMPLETE,2024-02-01
2065,1820,193.67,NEW,2024-02-20
2066,1599,114.23,PENDING,2024-02-13
2067,1719,20.65,PENDING,2024-03-22
2068,1888,31.38,NEW,2024-07-16
2069,1268,161.28,PENDING,2024-05-25
2070,1600,60.49,PENDING,2024-05-29
2071,1380,111.03,COMPLETE,2024-02-06
2072,1117,38.32,COMPLETE,2024-04-05
2073,1565,48.0,NEW,2024-02-25
2074,1952,467.91,PENDING,2024-04-14
2075,1115,28.45,COMPLETE,2024-02-28
2076,1629,70.61,NEW,2024-05-10
2077,1259,186.05,PENDING,2024-06-04
2078,1074,27.34,COMPLETE,2024-02-04
2079,1479,53.65,COMPLETE,2024-07-07
2080,1304,95.47,NEW,2024-04-02
2081,1006,65.62,PENDING,2024-06-30
2082,1365,61.53,PENDING,2024-07-09
2083,1633,45.02,COMPLETE,2024-04-06
2084,1522,88.35,NEW,2024-05-14
2085,1347,97.92,COMPLETE,2024-03-16
2086,1437,105.93,PENDING,2024-02-18
2087,1214,7.3,NEW,2024-04-03
2088,1428,99.71,PENDING,2024-06-07
2089,1790,306.27,COMPLETE,2024-07-04
2090,1497,77.87,NEW,2024-07-07
2091,1539,125.62,NEW,2024-01-24
2092,1746,81.36,COMPLETE,2024-05-27
2093,1366,192.92,COMPLETE,2024-02-06
2094,1312,265.33,PENDING,2024-01-04
2095,1537,20.36,NEW,2024-04-17
2096,1920,57.42,COMPLETE,2024-05-05
2097,1053,49.82,COMPLETE,2024-01-20
2098,1540,51.96,NEW,2024-07-06
2099,1466,13.41,COMPLETE,2024-05-31
2100,1864,167.99,NEW,2024-02-19
2101,1163,3.64,COMPLETE,2024-06-25
2102,1781,75.13,PENDING,2024-06-27
2103,1333,108.43,PENDING,2024-04-05
2104,1546,23.25,NEW,2024-04-14
2105,1797,236.29,COMPLETE,2024-06-12
2106,1347,182.36,COMPLETE,2024-04-26
2107,1272,63.69,PENDING,2024-04-07
2108,1962,52.96,PENDING,2024-03-06
2109,1719,26.99,NEW,2024-03-19
2110,1749,130.93,COMPLETE,2024-06-10
2111,1413,14.13,COMPLETE,2024-06-12
2112,1499,114.02,COMPLETE,2024-01-06
2113,1092,184.81,PENDING,2024-02-08
2114,1684,25.94,COMPLETE,2024-06-18
2115,1078,201.31,NEW,2024-04-24
2116,1621,3.39,PENDING,2024-07-04
2117,1216,243.94,PENDING,2024-05-04
2118,1946,12.6,PENDING,2024-01-12
2119,1357,103.78,COMPLETE,2024-05-10
2120,1617,28.78,COMPLETE,2024-01-18
2121,1506,181.13,NEW,2024-02-09
2122,1558,71.81,PENDING,2024-01-21
2123,1180,14.53,PENDING,2024-05-22
2124,1575,84.63,PENDING,2024-04-08
2125,1245,52.41,NEW,2024-01-26
2126,1243,108.31,NEW,2024-01-08
2127,1505,213.63,COMPLETE,2024-04-09
2128,1421,52.66,COMPLETE,2024-03-27
2129,1319,34.23,COMPLETE,2024-02-11
2130,1086,1.46,COMPLETE,2024-06-20
2131,1216,85.53,COMPLETE,2024-01-14
2132,1489,51.46,NEW,2024-03-18
2133,1518,46.94,COMPLETE,2024-01-02
2134,1277,20.2,PENDING,2024-04-28
2135,1848,56.22,COMPLETE,2024-02-06
2136,1721,416.32,PENDING,2024-03-09
2137,1168,35.35,COMPLETE,2024-06-14
2138,1329,91.56,PENDING,2024-02-10
2139,1649,149.83,NEW,2024-03-02
2140,1440,138.29,PENDING,2024-02-29
2141,1390,39.86,NEW,2024-05-04
2142,1495,94.38,COMPLETE,2024-04-20
2143,1380,205.0,PENDING,2024-01-14
2144,1305,1.56,PENDING,2024-03-24
2145,1741,57.22,COMPLETE,2024-05-09
2146,1986,25.4,COMPLETE,2024-03-10
2147,1819,49.21,PENDING,2024-05-24
2148,1672,53.78,NEW,2024-05-02
2149,1512,137.31,PENDING,2024-03-29
2150,1747,9.85,COMPLETE,2024-01-28
2151,1948,71.86,COMPLETE,2024-03-06
2152,1187,83.06,COMPLETE,2024-06-11
2153,1929,68.15,NEW,2024-01-05
2154,1515,131.63,NEW,2024-07-11
2155,1912,48.42,NEW,2024-06-16
2156,1643,289.98,COMPLETE,2024-07-02
2157,1426,65.74,NEW,2024-06-12
2158,1501,84.68,NEW,2024-02-14
2159,1729,174.6,PENDING,2024-05-30
2160,1259,32.19,PENDING,2024-02-16
2161,1512,7.82,COMPLETE,2024-01-31
2162,1070,123.03,PENDING,2024-05-18
2163,1477,65.97,PENDING,2024-01-10
2164,1177,226.82,PENDING,2024-07-13
2165,1456,405.59,COMPLETE,2024-04-27
2166,1188,50.93,PENDING,2024-01-14
2167,1290,53.69,PENDING,2024-03-20
2168,1519,52.42,PENDING,2024-04-02
2169,1764,39.24,NEW,2024-01-10
2170,1919,152.18,COMPLETE,2024-03-16
2171,1978,142.29,NEW,2024-04-03
2172,1291,65.13,COMPLETE,2024-04-14
2173,1945,4.57,NEW,2024-01-01
2174,1755,37.04,COMPLETE,2024-05-12
2175,1634,34.57,COMPLETE,2024-01-20
2176,1810,166.65,PENDING,2024-01-08
2177,1282,9.17,COMPLETE,2024-06-19
2178,1543,163.82,PENDING,2024-01-01
2179,1845,110.62,PENDING,2024-02-26
2180,1376,131.84,NEW,2024-03-04
2181,1657,56.6,PENDING,2024-04-27
2182,1155,113.86,COMPLETE,2024-01-28
2183,1507,93.91,NEW,2024-04-30
2184,1412,146.53,COMPLETE,2024-04-16
2185,1527,59.2,PENDING,2024-06-13
2186,1354,64.02,PENDING,2024-06-23
2187,1558,103.16,COMPLETE,2024-06-13
2188,1762,11.44,COMPLETE,2024-02-18
2189,1186,57.31,COMPLETE,2024-04-29
2190,1030,357.38,COMPLETE,2024-02-13
2191,1259,3.83,COMPLETE,2024-02-25
2192,1420,37.98,NEW,2024-06-04
2193,1528,37.7,COMPLETE,2024-04-20
2194,1550,100.37,PENDING,2024-05-13
2195,1303,11.18,NEW,2024-04-17
2196,1941,99.03,NEW,2024-07-07
2197,1985,9.99,PENDING,2024-05-27
2198,1943,9.98,PENDING,2024-04-23
2199,1038,130.26,COMPLETE,2024-03-18
2200,1488,39.18,COMPLETE,2024-05-09
2201,1643,379.08,PENDING,2024-02-06
2202,1541,3.81,NEW,2024-01-20
2203,1669,58.9,NEW,2024-01-26
2204,1277,12.01,PENDING,2024-01-29
2205,1202,43.29,COMPLETE,2024-01-01
2206,1065,633.25,NEW,2024-04-28
2207,1107,219.68,PENDING,2024-02-04
2208,1267,4.95,COMPLETE,2024-07-16
2209,1221,82.84,COMPLETE,2024-02-28
2210,1803,104.36,COMPLETE,2024-03-09
2211,1529,23.51,COMPLETE,2024-06-09
2212,1089,15.68,NEW,2024-06-27
2213,1692,234.74,NEW,2024-01-12
2214,1254,346.79,COMPLETE,2024-01-20
2215,1454,481.5,COMPLETE,2024-06-29
2216,1252,155.95,PENDING,2024-02-12
2217,1256,108.92,NEW,2024-05-05
2218,1382,42.42,COMPLETE,2024-02-19
2219,1441,18.8,NEW,2024-01-29
2220,1857,8.23,NEW,2024-07-03
2221,1598,118.19,PENDING,2024-02-08
2222,1089,153.58,PENDING,2024-07-02
2223,1748,175.13,NEW,2024-06-19
2224,1389,245.07,NEW,2024-06-26
2225,1581,211.97,COMPLETE,2024-05-30
2226,1043,825.97,PENDING,2024-06-20
2227,1711,27.98,PENDING,2024-02-07
2228,1663,144.1,PENDING,2024-03-24
2229,1597,88.3,COMPLETE,2024-05-30
2230,1018,30.28,NEW,2024-05-07
2231,1100,401.21,NEW,2024-05-05
2232,1913,228.18,COMPLETE,2024-02-14
2233,1606,13.76,NEW,2024-02-21
2234,1765,2.65,PENDING,2024-03-20
2235,1356,116.58,PENDING,2024-06-26
2236,1541,92.67,COMPLETE,2024-05-03
2237,1760,274.6,COMPLETE,2024-04-28
2238,1937,26.66,COMPLETE,2024-01-08
2239,1032,8.82,NEW,2024-03-25
2240,1969,30.0,COMPLETE,2024-05-08
2241,1228,1.91,NEW,2024-01-08
2242,1523,3.66,COMPLETE,2024-06-05
2243,1629,246.34,COMPLETE,2024-04-05
2244,1861,43.39,NEW,2024-04-11
2245,1154,52.9,COMPLETE,2024-01-05
2246,1422,1.85,NEW,2024-03-26
2247,1904,31.54,NEW,2024-06-23
2248,1245,163.34,COMPLETE,2024-02-03
2249,1404,95.58,NEW,2024-07-11
2250,1843,140.15,NEW,2024-02-24
2251,1758,59.28,PENDING,2024-04-28
2252,1540,37.07,COMPLETE,2024-06-19
2253,1160,65.93,NEW,2024-06-06
2254,1746,39.02,PENDING,2024-04-23
2255,1701,182.62,COMPLETE,2024-05-24
2256,1116,35.34,NEW,2024-01-26
2257,1270,107.81,PENDING,2024-05-15
2258,1769,14.73,COMPLETE,2024-02-16
2259,1691,116.11,PENDING,2024-04-22
2260,1486,244.53,COMPLETE,2024-03-16
2261,1884,93.8,NEW,2024-03-12
2262,1171,82.07,COMPLETE,2024-03-29
2263,1949,324.72,COMPLETE,2024-02-15
2264,1273,98.72,NEW,2024-07-14
2265,1258,30.05,NEW,2024-02-02
2266,1134,34.59,COMPLETE,2024-01-01
2267,1682,122.18,PENDING,2024-05-26
2268,1721,132.97,PENDING,2024-01-31
2269,1747,36.17,COMPLETE,2024-05-21
2270,1421,42.36,COMPLETE,2024-02-22
2271,1420,471.68,COMPLETE,2024-02-17
2272,1185,10.75,NEW,2024-03-09
2273,1928,51.86,NEW,2024-04-14
2274,1363,6.45,COMPLETE,2024-03-30
2275,1954,172.08,COMPLETE,2024-07-08
2276,1606,9.69,COMPLETE,2024-07-12
2277,1377,112.09,COMPLETE,2024-07-10
2278,1522,5.81,COMPLETE,2024-07-16
2279,1579,111.74,NEW,2024-03-03
2280,1890,185.17,COMPLETE,2024-03-13
2281,1721,50.89,PENDING,2024-06-09
2282,1195,73.84,NEW,2024-06-17
2283,1880,51.34,PENDING,2024-03-29
2284,1097,35.74,COMPLETE,2024-06-24
2285,1604,162.59,COMPLETE,2024-01-13
2286,1983,31.75,NEW,2024-03-13
2287,1021,128.35,NEW,2024-03-17
2288,1449,23.09,PENDING,2024-06-07
2289,1171,28.75,COMPLETE,2024-03-08
2290,1382,41.02,COMPLETE,2024-04-07
2291,1133,88.95,PENDING,2024-05-04
2292,1425,60.59,COMPLETE,2024-04-11
2293,1024,136.71,NEW,2024-05-11
2294,1502,24.02,PENDING,2024-04-11
2295,1184,1.07,NEW,2024-01-19
2296,1084,149.86,COMPLETE,2024-07-16
2297,1566,172.4,NEW,2024-03-22
2298,1762,6.13,COMPLETE,2024-05-20
2299,1143,94.39,NEW,2024-01-23
2300,1862,47.51,PENDING,2024-03-23
2301,1909,157.94,NEW,2024-04-18
2302,1678,207.48,PENDING,2024-03-15
2303,1411,190.38,NEW,2024-05-08
2304,1223,150.15,COMPLETE,2024-03-28
2305,1219,31.34,PENDING,2024-02-23
2306,1178,167.07,COMPLETE,2024-07-17
2307,1630,76.25,PENDING,2024-03-29
2308,1432,5.42,PENDING,2024-05-22
2309,1264,61.05,PENDING,2024-03-05
2310,1953,285.0,COMPLETE,2024-03-16
2311,1428,218.8,PENDING,2024-07-17
2312,1661,10.79,NEW,2024-05-22
2313,1415,136.31,COMPLETE,2024-05-28
2314,1452,163.88,NEW,2024-05-26
2315,1726,31.66,COMPLETE,2024-02-29
2316,1196,63.79,NEW,2024-04-02
2317,1553,124.13,COMPLETE,2024-06-09
2318,1052,57.81,NEW,2024-02-18
2319,1479,11.97,COMPLETE,2024-02-04
2320,1442,122.38,PENDING,2024-06-20
2321,1329,242.63,PENDING,2024-04-11
2322,1250,105.69,NEW,2024-01-11
2323,1806,148.63,PENDING,2024-04-08
2324,1889,44.37,COMPLETE,2024-07-18
2325,1782,20.24,PENDING,2024-04-19
2326,1966,102.94,NEW,2024-03-14
2327,1924,39.72,PENDING,2024-07-12
2328,1122,196.66,PENDING,2024-06-22
2329,1878,13.08,NEW,2024-01-09
2330,1386,56.82,NEW,2024-01-03
2331,1338,50.54,COMPLETE,2024-03-25
2332,1777,278.15,COMPLETE,2024-01-26
2333,1347,16.62,NEW,2024-03-12
2334,1028,0.99,COMPLETE,2024-02-17
2335,1974,27.19,NEW,2024-07-12
2336,1034,171.63,PENDING,2024-07-16
2337,1517,23.49,PENDING,2024-06-04
2338,1395,27.56,NEW,2024-04-26
2339,1622,13.91,PENDING,2024-06-02
2340,1293,125.68,COMPLETE,2024-06-01
2341,1588,7.17,COMPLETE,2024-01-12
2342,1348,40.23,NEW,2024-05-12
2343,1146,33.2,NEW,2024-02-17
2344,1066,81.0,COMPLETE,2024-02-06
2345,1903,131.09,NEW,2024-02-13
2346,1519,76.12,COMPLETE,2024-01-15
2347,1121,267.4,NEW,2024-02-12
2348,1339,302.5,PENDING,2024-06-24
2349,1174,44.86,NEW,2024-03-27
2350,1899,150.36,COMPLETE,2024-03-10
2351,1690,134.25,COMPLETE,2024-02-15
2352,1596,223.46,NEW,2024-04-17
2353,1450,59.41,COMPLETE,2024-05-02
2354,1556,75.6,PENDING,2024-06-19
2355,1135,53.75,NEW,2024-01-21
2356,1854,189.96,COMPLETE,2024-05-30
2357,1015,26.1,PENDING,2024-04-16
2358,1332,27.41,NEW,2024-03-20
2359,1194,46.62,NEW,2024-02-16
2360,1495,26.18,COMPLETE,2024-04-26
2361,1008,82.33,COMPLETE,2024-05-03
2362,1827,14.44,COMPLETE,2024-05-22
2363,1333,38.59,NEW,2024-01-25
2364,1332,244.7,COMPLETE,2024-02-05
2365,1326,52.63,NEW,2024-02-20
2366,1014,137.93,COMPLETE,2024-01-15
2367,1838,12.04,NEW,2024-03-08
2368,1613,28.44,PENDING,2024-01-21
2369,1225,164.69,PENDING,2024-05-20
2370,1424,143.97,COMPLETE,2024-01-19
2371,1789,48.8,COMPLETE,2024-02-03
2372,1407,308.78,PENDING,2024-03-18
2373,1112,241.51,PENDING,2024-05-04
2374,1996,327.81,COMPLETE,2024-07-14
2375,1427,55.85,NEW,2024-04-26
2376,1000,22.0,COMPLETE,2024-02-21
2377,1265,98.53,COMPLETE,2024-01-27
2378,1490,115.45,NEW,2024-06-05
2379,1207,13.4,NEW,2024-06-04
2380,1621,154.4,PENDING,2024-02-04
2381,1711,1.82,NEW,2024-05-15
2382,1951,65.92,PENDING,2024-05-23
2383,1368,40.2,COMPLETE,2024-04-15
2384,1984,134.82,PENDING,2024-06-12
2385,1305,37.51,NEW,2024-06-06
2386,1011,175.33,COMPLETE,2024-05-25
2387,1344,90.38,COMPLETE,2024-01-02
2388,1464,157.94,COMPLETE,2024-06-25
2389,1699,454.13,NEW,2024-03-17
2390,1665,113.68,COMPLETE,2024-05-11
2391,1493,419.64,COMPLETE,2024-03-30
2392,1367,2.93,PENDING,2024-03-29
2393,1845,41.27,PENDING,2024-04-03
2394,1936,11.41,NEW,2024-01-07
2395,1419,30.42,COMPLETE,2024-04-04
2396,1888,182.57,PENDING,2024-04-17
2397,1790,3.29,COMPLETE,2024-03-14
2398,1170,73.44,COMPLETE,2024-02-08
2399,1133,83.73,PENDING,2024-05-20
2400,1964,82.36,PENDING,2024-06-07
2401,1426,64.49,NEW,2024-03-11
2402,1024,156.35,NEW,2024-07-09
2403,1529,14.33,COMPLETE,2024-02-25
2404,1189,37.19,COMPLETE,2024-06-18
2405,1140,95.64,PENDING,2024-07-07
2406,1554,117.43,COMPLETE,2024-02-11
2407,1845,51.78,NEW,2024-07-02
2408,1795,208.24,PENDING,2024-02-05
2409,1657,53.7,PENDING,2024-03-24
2410,1314,51.55,PENDING,2024-07-14
2411,1443,3.69,COMPLETE,2024-04-27
2412,1318,80.1,COMPLETE,2024-01-07
2413,1440,123.33,PENDING,2024-02-23
2414,1091,12.15,PENDING,2024-05-08
2415,1178,36.45,NEW,2024-06-20
2416,1055,151.99,PENDING,2024-04-29
2417,1154,45.56,COMPLETE,2024-06-21
2418,1671,27.65,COMPLETE,2024-04-15
2419,1110,111.54,COMPLETE,2024-02-16
2420,1136,21.91,PENDING,2024-05-02
2421,1231,226.0,PENDING,2024-05-20
2422,1991,11.16,NEW,2024-04-28
2423,1467,122.6,NEW,2024-05-29
2424,1731,69.22,PENDING,2024-04-27
2425,1480,203.97,PENDING,2024-01-21
2426,1067,13.49,NEW,2024-05-16
2427,1813,113.29,COMPLETE,2024-01-26
2428,1248,84.88,COMPLETE,2024-01-09
2429,1993,65.41,NEW,2024-01-15
2430,1322,67.61,COMPLETE,2024-01-10
2431,1921,128.01,NEW,2024-05-01
2432,1903,277.65,PENDING,2024-04-30
2433,1517,9.57,COMPLETE,2024-05-04
2434,1975,1.97,PENDING,2024-06-18
2435,1791,163.84,COMPLETE,2024-03-12
2436,1431,11.45,NEW,2024-05-31
2437,1486,431.98,PENDING,2024-02-18
2438,1605,96.59,PENDING,2024-06-02
2439,1428,105.23,COMPLETE,2024-03-31
2440,1268,22.18,COMPLETE,2024-02-06
2441,1708,27.48,COMPLETE,2024-03-08
2442,1536,107.69,COMPLETE,2024-02-19
2443,1147,240.49,NEW,2024-05-31
2444,1117,403.93,PENDING,2024-01-19
2445,1849,22.07,COMPLETE,2024-04-09
2446,1366,14.4,PENDING,2024-02-29
2447,1849,5.81,COMPLETE,2024-06-15
2448,1065,202.72,NEW,2024-03-29
2449,1969,34.92,PENDING,2024-05-25
2450,1812,0.18,PENDING,2024-05-26
2451,1369,25.34,COMPLETE,2024-06-12
2452,1174,41.62,COMPLETE,2024-07-01
2453,1830,470.9,PENDING,2024-03-09
2454,1587,74.14,NEW,2024-06-23
2455,1494,22.91,PENDING,2024-02-18
2456,1972,40.77,PENDING,2024-04-17
2457,1113,40.09,COMPLETE,2024-06-09
2458,1110,1.99,PENDING,2024-04-28
2459,1760,14.52,PENDING,2024-05-28
2460,1438,118.81,PENDING,2024-05-29
2461,1714,12.81,PENDING,2024-06-24
2462,1146,26.23,COMPLETE,2024-02-06
2463,1034,43.19,NEW,2024-05-22
2464,1998,141.77,PENDING,2024-06-11
2465,1308,87.32,COMPLETE,2024-07-17
2466,1537,116.8,NEW,2024-06-08
2467,1749,83.7,COMPLETE,2024-01-11
2468,1013,115.07,PENDING,2024-05-17
2469,1373,0.28,PENDING,2024-03-18
2470,1556,267.22,NEW,2024-03-17
2471,1427,11.76,PENDING,2024-07-03
2472,1727,52.13,PENDING,2024-06-01
2473,1232,147.42,NEW,2024-01-02
2474,1704,57.13,PENDING,2024-03-04
2475,1562,293.45,NEW,2024-02-04
2476,1938,63.03,COMPLETE,2024-01-07
2477,1886,207.9,COMPLETE,2024-03-25
2478,1725,166.51,NEW,2024-05-25
2479,1662,396.26,NEW,2024-03-07
2480,1439,261.11,COMPLETE,2024-02-11
2481,1501,228.4,COMPLETE,2024-04-27
2482,1274,131.53,NEW,2024-05-04
2483,1849,45.73,PENDING,2024-06-15
2484,1075,11.22,NEW,2024-06-17
2485,1438,116.68,NEW,2024-01-24
2486,1731,384.69,COMPLETE,2024-07-06
2487,1859,129.68,COMPLETE,2024-02-15
2488,1955,264.13,COMPLETE,2024-01-19
2489,1698,163.12,NEW,2024-03-08
2490,1288,17.81,NEW,2024-04-11
2491,1914,28.66,COMPLETE,2024-02-11
2492,1539,41.83,NEW,2024-02-01
2493,1890,18.42,PENDING,2024-06-15
2494,1691,87.14,NEW,2024-04-18
2495,1252,370.71,PENDING,2024-02-05
2496,1125,143.32,NEW,2024-04-06
2497,1176,55.06,PENDING,2024-06-12
2498,1036,0.45,COMPLETE,2024-05-10
2499,1409,37.58,COMPLETE,2024-03-13
2500,1610,74.82,NEW,2024-05-15
2501,1609,39.19,COMPLETE,2024-04-06
2502,1126,11.77,NEW,2024-05-02
2503,1482,58.48,PENDING,2024-03-10
2504,1167,29.2,COMPLETE,2024-06-17
2505,1591,239.95,NEW,2024-07-14
2506,1293,10.73,PENDING,2024-01-13
2507,1844,5.04,COMPLETE,2024-02-18
2508,1637,0.53,COMPLETE,2024-02-29
2509,1342,39.76,PENDING,2024-05-09
2510,1309,107.99,NEW,2024-07-06
2511,1661,131.09,PENDING,2024-01-05
2512,1527,60.38,PENDING,2024-06-20
2513,1539,115.31,PENDING,2024-01-27
2514,1418,44.62,PENDING,2024-06-08
2515,1443,110.2,COMPLETE,2024-05-28
2516,1684,4.14,NEW,2024-01-08
2517,1557,49.55,NEW,2024-07-18
2518,1839,156.47,PENDING,2024-02-19
2519,1235,162.46,PENDING,2024-03-07
2520,1438,125.93,COMPLETE,2024-02-13
2521,1213,22.85,PENDING,2024-05-04
2522,1084,28.4,COMPLETE,2024-02-27
2523,1793,554.39,COMPLETE,2024-01-03
2524,1743,10.91,COMPLETE,2024-03-26
2525,1084,19.93,NEW,2024-03-10
2526,1920,13.93,COMPLETE,2024-05-09
2527,1488,39.7,NEW,2024-06-20
2528,1064,23.59,NEW,2024-01-02
